meta_id,id,documents,approval_type,supplement_number,fda_application_num,notes
8bffb3fe059a4f82bd73e093c4c756e3,NDA020156-016,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/020156_S016_VIDEX.pdf""]}]",New or Modified Indication,16,NDA020156,Label is not available
5dbb8c4a504c4960a02a5eaa11b13a94,NDA020156-007,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/020156_S007_VIDEX.pdf""]}]",New or Modified Indication,7,NDA020156,Label is not available
ac0333aa90784b63999092940a305737,NDA020155-016,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/020155_S007_VIDEX.pdf""]}]",New or Modified Indication,16,NDA020155,Label is not available
b62dc371ebf245e18a0d6549dada5f4e,NDA020155-007,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/020155_S007_VIDEX.pdf""]}]",New or Modified Indication,7,NDA020155,Label is not available
410dd75a25ff4b27b868b6a55facf1a2,NDA020154-020,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/020154_S020_VIDEX.pdf""]}]",New or Modified Indication,20,NDA020154,Label is not available
2ef6032ed25e4806b252ecdce3043db9,NDA020154-009,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/020154_S009_VIDEX.pdf""]}]",New or Modified Indication,9,NDA020154,Label is not available
563b3d7363ce43cc83c3238a263dd51a,NDA020156-021,"[{""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-154S028_Videx_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-154S028_Videx_Prntlbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-154S028_Videx_Medr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-154S028_Videx_Statr.pdf""]}, {""name"": ""Microbiology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-154S028_Videx_Microbr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-154S028_Videx_BioPharmr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-154S028_Videx_Admindocs.pdf""]}]",New or Modified Indication,21,NDA020156,Label is not available
968618e2bdda4fe68026bb2207e2718f,NDA021630-003,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21266s009,21267s009,21630s003lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21266s009,21267s009,21630s003ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021630Orig1s003.pdf""]}]",New or Modified Indication,3,NDA021630,
9c9ecbaeb3b2481299691013d6302c9d,NDA021267-009,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21266s009,21267s009,21630s003lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21266s009,21267s009,21630s003ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021267Orig1s009.pdf""]}]",New or Modified Indication,9,NDA021267,
1d9018422eb848b990a50d9fa5cf85ba,NDA021266-009,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21266s009,21267s009,21630s003lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21266s009,21267s009,21630s003ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021266Orig1s009.pdf""]}]",New or Modified Indication,9,NDA021266,
cbc48b3f931f416dbdbdebeb3ad23996,NDA021779-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021779s001,002lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021779s001,002ltr.pdf""]}]",New or Modified Indication,1,NDA021779,
7e697acd187e40919b709007ab490b58,NDA021135-013,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021135s013lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021135s013ltr.pdf""]}]",New or Modified Indication,13,NDA021135,
51beecdccf864d02ab2158d6f95ba770,NDA021602-015,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021602s015lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021602se1-015ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021602Orig1s015.pdf""]}]",New or Modified Indication,15,NDA021602,
af36b1d9e4134b7d9ae5b8d8a3eb8be4,NDA021602-010,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021602s010lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021602s010ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021602_s010_velcade.pdf""]}]",New or Modified Indication,10,NDA021602,
3d1a29b4f4504487a20ddd9d7d5076f0,NDA021602-006,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021602s006lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/21602s006ltr.pdf""]}]",New or Modified Indication,6,NDA021602,
f1ba49d089a04a2e93ae1a0010d9fa5d,NDA018998-022,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018998_S022_VASOTEC.pdf""]}]",New or Modified Indication,22,NDA018998,Label is not available
4b35872b2bd94182a1cccc9d035d69e5,NDA021758-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021758s00lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021758s001ltr.pdf""]}]",New or Modified Indication,1,NDA021758,
a362ffdce0cc4263919befa4cef7971b,NDA050675-015,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/50675s14ltr.pdf""]}, {""name"": ""Approval Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/050674s012_vantin_appltr.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/050674s012_vantin_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/050674s012_vantin_medr_P2.pdf""]}, {""name"": ""Microbiology Review(s) & Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/050674s012_vantin_micror_clinphrmr.pdf""]}, {""name"": ""Administrative Document(s)/Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/050674s012_vantin_admindocs_corres.pdf""]}]",New or Modified Indication,15,NDA050675,Label is not available
f0fbef30100142f385074539d016f7c7,NDA020550-019,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/020550s019lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20550se1-019ltr.pdf""]}]",New or Modified Indication,19,NDA020550,
b4e3ee0eb4904aeb9e7725a2f7eb3f47,NDA020550-005,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/020550s005lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20550se1-005ltr.pdf""]}]",New or Modified Indication,5,NDA020550,
47676efe8e17456399aef3fa472bdb3b,NDA020550-016,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20550se1-016ltr.pdf""]}]",New or Modified Indication,16,NDA020550,Label is not available
3fa4a5a00c8243679a30a3c9f8e577f5,NDA020550-003,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020550ap.pdf""]}]",New or Modified Indication,3,NDA020550,Label is not available
24a5c3173c484d1091a7c37d4e8f275c,NDA021304-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/21304se1-001_valcyte_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21304se1-001ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021304_S001_VALCYTE.pdf""]}]",New or Modified Indication,1,NDA021304,
0beb85707db4475fbf1373e2652ac30f,NDA021425-017,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021425s017lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021425s017ltr.pdf""]}]",New or Modified Indication,17,NDA021425,
f95612f0f52f4509bbf063e5fdcee92f,NDA020220-033,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020220s033lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020220s033,021425s017ltr.pdf""]}]",New or Modified Indication,33,NDA020220,
10e7d8802b414abaa22524807d5aa739,NDA020281-014,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20281-S014_ULTRAM_APPROV.PDF""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20281-S014_ULTRAM_APPROV.PDF""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20281-S014_ULTRAM_MEDR.PDF""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20281-S014_ULTRAM_ADMINDOCS.PDF""]}]",New or Modified Indication,14,NDA020281,Label is not available
1deda52c313a40ac97bb89d823adb615,NDA021821-018,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021821s013s017s018lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021821s013,021821s017,021821s018ltr.pdf""]}]",New or Modified Indication,18,NDA021821,
71e13a5f88914a7d96d097350d889b97,NDA022059-007,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/022059s007lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/022059s007ltr.pdf""]}]",New or Modified Indication,7,NDA022059,
874ed7d5f6f046b785eee4d798c420e2,NDA021821-017,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021821s013s017s018lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021821s013,021821s017,021821s018ltr.pdf""]}]",New or Modified Indication,17,NDA021821,
1a50a525fff94e94a64e92c9c7263c61,NDA021821-013,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021821s013s017s018lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021821s013,021821s017,021821s018ltr.pdf""]}]",New or Modified Indication,13,NDA021821,
a3e2dc4a471c4c968655c915aea79144,NDA021752-030,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021752s030lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021752Orig1s030ltr.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030SumR.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030Approv.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030SumR.pdf""]}, {""name"": ""Officer/Employee List"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030OEList.pdf""]}, {""name"": ""Cross Discipline Team Leader Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030CrossR.pdf""]}, {""name"": ""Environmental Assessment"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030EA.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030Lbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030MedR.pdf""]}, {""name"": ""Microbiology Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030MicroR.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030ChemR.pdf""]}, {""name"": ""Pharmacology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030PharmR.pdf""]}, {""name"": ""Proprietary Name Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030NameR.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030ClinPharmR.pdf""]}, {""name"": ""Risk Assessment and Risk Mitigation Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030RiskR.pdf""]}, {""name"": ""Risk Evaluation and Mitigation Strategy"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030Rems.pdf""]}, {""name"": ""Statistical Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030StatR.pdf""]}, {""name"": ""Other Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030OtherR.pdf""]}, {""name"": ""Administrative Document(s) & Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030Admincorres.pdf""]}]",New or Modified Indication,30,NDA021752,
313fcf92366d42b495b72bf36992763b,NDA021994-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021994s001lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021994s001ltr.pdf""]}]",New or Modified Indication,1,NDA021994,
7ba9b5c486544a67a512485d9e040c1c,NDA021257-018,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021257s018lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021257s018ltr.pdf""]}]",New or Modified Indication,18,NDA021257,
1c50bd3b2e89491ea6ec5bc1ed1135e1,NDA020304-004,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20304s04.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20304s04.pdf""]}, {""name"": ""Approval Letter & Final Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020304s004_appltr_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020304s004_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020304s004_medr_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020304s004_medr_P3.pdf""]}, {""name"": ""Administrative Document(s)/Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020304s004_admin_corres.pdf""]}]",New or Modified Indication,4,NDA020304,
04eeacf9d4964dd3b6cf8093cda767d1,NDA021290-012,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021290s012lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021290s012ltr.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021290s012SUMR.pdf""]}]",New or Modified Indication,12,NDA021290,
f506fe8923294b59bb8678ed01cc1633,NDA019962-013,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_prntlbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Approv.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Prntlbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Medr.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Chemr.pdf""]}, {""name"": ""Pharmacology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Pharmr.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_chemr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Statr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Corres.pdf""]}]",New or Modified Indication,13,NDA019962,
63e13ba785f64d2d94e84aba011e8bd4,NDA020844-015,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020844s015S022lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/020505s018,026,020844s015,022ltr.pdf""]}]",New or Modified Indication,15,NDA020844,
5e9ce5dbd26b4533bb98871cfe9f7385,NDA020844-019,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20505s022,025,20844s019,021lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20505s022,025,20844s019,021ltr.pdf""]}]",New or Modified Indication,19,NDA020844,
3e273d35bd7e434f80e92018e830e16e,NDA020844-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Approval Letter(s) & Final Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_medr_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_medr_P3.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_medr_P4.pdf""]}, {""name"": ""Chemistry Review(s) & Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_clinphrmr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_clinphrmr.pdf""]}, {""name"": ""Administrative Document(s)/Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_admindocs_corres.pdf""]}]",New or Modified Indication,1,NDA020844,
44b03a3de48c4bcf8be7ab78c0a97f11,NDA020844-010,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20505S002lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20505S002ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_Prntlbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_Medr.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_Chemr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_Statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_BioPharmr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/processing/eugene/20-844S010_Topamay_admindocs.pdf""]}]",New or Modified Indication,10,NDA020844,
d7288634871246a19b4cf58afa8d146b,NDA020505-018,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020505s018lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/020505s018,026,020844s015,022ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/020505Orig1s018.pdf""]}]",New or Modified Indication,18,NDA020505,
af53d730c2f043f29677a2df1f9adbf3,NDA020505-022,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20505s022,025,20844s019,021lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20505s022,025,20844s019,021ltr.pdf""]}]",New or Modified Indication,22,NDA020505,
12aab87d45f5430f8b886df62967830b,NDA020505-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Approval Letter(s) & Final Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_medr_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_medr_P3.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_medr_P4.pdf""]}, {""name"": ""Chemistry Review(s) & Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_chemr_statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_clinphrmr.pdf""]}, {""name"": ""Administrative Document(s)/Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_admindocs_corres.pdf""]}]",New or Modified Indication,1,NDA020505,
