meta_id,meta_source,meta_created,meta_updated,id,documents,approval_type,supplement_number,action_date,fda_application_num,notes
874ed7d5f6f046b785eee4d798c420e2,,2016-07-26T22:38:45.358433+00:00,2016-07-26T22:38:45.358433+00:00,NDA021821-017,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021821s013s017s018lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021821s013,021821s017,021821s018ltr.pdf""]}]",New or Modified Indication,17,2009-03-20,NDA021821,
1a50a525fff94e94a64e92c9c7263c61,,2016-07-26T22:38:45.359927+00:00,2016-07-26T22:38:45.359927+00:00,NDA021821-013,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021821s013s017s018lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021821s013,021821s017,021821s018ltr.pdf""]}]",New or Modified Indication,13,2009-03-20,NDA021821,
a3e2dc4a471c4c968655c915aea79144,,2016-07-26T22:41:29.597478+00:00,2016-07-26T22:41:29.597478+00:00,NDA021752-030,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021752s030lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021752Orig1s030ltr.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030SumR.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030Approv.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030SumR.pdf""]}, {""name"": ""Officer/Employee List"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030OEList.pdf""]}, {""name"": ""Cross Discipline Team Leader Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030CrossR.pdf""]}, {""name"": ""Environmental Assessment"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030EA.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030Lbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030MedR.pdf""]}, {""name"": ""Microbiology Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030MicroR.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030ChemR.pdf""]}, {""name"": ""Pharmacology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030PharmR.pdf""]}, {""name"": ""Proprietary Name Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030NameR.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030ClinPharmR.pdf""]}, {""name"": ""Risk Assessment and Risk Mitigation Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030RiskR.pdf""]}, {""name"": ""Risk Evaluation and Mitigation Strategy"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030Rems.pdf""]}, {""name"": ""Statistical Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030StatR.pdf""]}, {""name"": ""Other Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030OtherR.pdf""]}, {""name"": ""Administrative Document(s) & Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021752Orig1s030Admincorres.pdf""]}]",New or Modified Indication,30,2012-07-16,NDA021752,
313fcf92366d42b495b72bf36992763b,,2016-07-26T23:11:08.644999+00:00,2016-07-26T23:11:08.644999+00:00,NDA021994-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021994s001lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021994s001ltr.pdf""]}]",New or Modified Indication,1,2010-08-31,NDA021994,
7ba9b5c486544a67a512485d9e040c1c,,2016-07-26T23:11:10.079898+00:00,2016-07-26T23:11:10.079898+00:00,NDA021257-018,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021257s018lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021257s018ltr.pdf""]}]",New or Modified Indication,18,2010-08-31,NDA021257,
1c50bd3b2e89491ea6ec5bc1ed1135e1,,2016-07-26T23:17:40.545646+00:00,2016-07-26T23:17:40.545646+00:00,NDA020304-004,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20304s04.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20304s04.pdf""]}, {""name"": ""Approval Letter & Final Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020304s004_appltr_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020304s004_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020304s004_medr_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020304s004_medr_P3.pdf""]}, {""name"": ""Administrative Document(s)/Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020304s004_admin_corres.pdf""]}]",New or Modified Indication,4,1998-08-28,NDA020304,
04eeacf9d4964dd3b6cf8093cda767d1,,2016-07-26T23:37:25.481538+00:00,2016-07-26T23:37:25.481538+00:00,NDA021290-012,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021290s012lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021290s012ltr.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021290s012SUMR.pdf""]}]",New or Modified Indication,12,2009-08-07,NDA021290,
f506fe8923294b59bb8678ed01cc1633,,2016-07-26T23:38:30.468554+00:00,2016-07-26T23:38:30.468554+00:00,NDA019962-013,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_prntlbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Approv.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Prntlbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Medr.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Chemr.pdf""]}, {""name"": ""Pharmacology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Pharmr.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_chemr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Statr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/N-19-962S013_Toprol_Corres.pdf""]}]",New or Modified Indication,13,2001-02-05,NDA019962,
63e13ba785f64d2d94e84aba011e8bd4,,2016-07-26T23:42:27.783299+00:00,2016-07-26T23:41:43.636162+00:00,NDA020844-015,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020844s015S022lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/020505s018,026,020844s015,022ltr.pdf""]}]",New or Modified Indication,15,2005-06-29,NDA020844,
5e9ce5dbd26b4533bb98871cfe9f7385,,2016-07-26T23:42:27.786056+00:00,2016-07-26T23:41:43.638923+00:00,NDA020844-019,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20505s022,025,20844s019,021lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20505s022,025,20844s019,021ltr.pdf""]}]",New or Modified Indication,19,2004-08-11,NDA020844,
3e273d35bd7e434f80e92018e830e16e,,2016-07-26T23:41:43.691313+00:00,2016-07-26T23:41:43.691313+00:00,NDA020844-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Approval Letter(s) & Final Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_medr_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_medr_P3.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_medr_P4.pdf""]}, {""name"": ""Chemistry Review(s) & Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_clinphrmr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_clinphrmr.pdf""]}, {""name"": ""Administrative Document(s)/Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20844S1_Topamax_admindocs_corres.pdf""]}]",New or Modified Indication,1,1999-07-23,NDA020844,
44b03a3de48c4bcf8be7ab78c0a97f11,,2016-07-26T23:41:43.661053+00:00,2016-07-26T23:41:43.661053+00:00,NDA020844-010,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20505S002lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20505S002ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_Prntlbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_Medr.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_Chemr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_Statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-844S010_Topamay_BioPharmr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/processing/eugene/20-844S010_Topamay_admindocs.pdf""]}]",New or Modified Indication,10,2001-08-28,NDA020844,
d7288634871246a19b4cf58afa8d146b,,2016-07-26T23:42:30.031051+00:00,2016-07-26T23:42:30.031051+00:00,NDA020505-018,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020505s018lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/020505s018,026,020844s015,022ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/020505Orig1s018.pdf""]}]",New or Modified Indication,18,2005-06-29,NDA020505,
af53d730c2f043f29677a2df1f9adbf3,,2016-07-26T23:42:30.033747+00:00,2016-07-26T23:42:30.033747+00:00,NDA020505-022,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20505s022,025,20844s019,021lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20505s022,025,20844s019,021ltr.pdf""]}]",New or Modified Indication,22,2004-08-11,NDA020505,
12aab87d45f5430f8b886df62967830b,,2016-07-26T23:42:30.087916+00:00,2016-07-26T23:42:30.087916+00:00,NDA020505-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Approval Letter(s) & Final Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_medr_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_medr_P3.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_medr_P4.pdf""]}, {""name"": ""Chemistry Review(s) & Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_chemr_statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_clinphrmr.pdf""]}, {""name"": ""Administrative Document(s)/Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S1_Topamax_admindocs_corres.pdf""]}]",New or Modified Indication,1,1999-07-23,NDA020505,
a3f795405bb94bf39f9a6612e663f674,,2016-07-26T23:42:30.078206+00:00,2016-07-26T23:42:30.078206+00:00,NDA020505-003,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S3_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S3_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Approval Letter(s) & Final Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S3_Topamax_appltr_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S3_Topamax_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S3_Topamax_medr_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S3_Topamax_medr_P3.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S3_Topamax_medr_P4.pdf""]}, {""name"": ""Chemistry Review(s) & Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S3_Topamax_chemr_statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S3_Topamax_clinphrmr.pdf""]}, {""name"": ""Administrative Document(s)/Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20505S3_Topamax_admindocs_corres.pdf""]}]",New or Modified Indication,3,1999-10-01,NDA020505,
5c0042c88c864a63bb1a8b3477a8326d,,2016-07-26T23:54:18.391552+00:00,2016-07-26T23:54:18.391552+00:00,NDA021618-003,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021618s003lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021618s003ltr.pdf""]}]",New or Modified Indication,3,2007-05-21,NDA021618,
323bd63b241e47b687b925f21bb7bc79,,2016-07-26T23:58:41.139970+00:00,2016-07-26T23:58:41.139970+00:00,NDA020401-007,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020401ap.pdf""]}]",New or Modified Indication,7,1998-01-30,NDA020401,Label is not available
7c603dd6904745dbb78ff37f66109313,,2016-07-26T23:58:37.015925+00:00,2016-07-26T23:58:37.015925+00:00,NDA019979-018,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-979S018_Ticlid_prntlbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/19979S18ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-979S018_Ticlid_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-979S018_Ticlid_prntlbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-979S018_Ticlid_medr.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-979S018_Ticlid_chemr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-979S018_Ticlid_statr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-979S018_Ticlid_admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-979S018_Ticlid_corres.pdf""]}]",New or Modified Indication,18,2001-04-18,NDA019979,
09772bacedf34a269788f5fa9cbc0328,,2016-07-27T00:00:18.075904+00:00,2016-07-27T00:00:18.075904+00:00,NDA019660-015,[],New or Modified Indication,15,1997-03-06,NDA019660,Label is not available
057ca563e54c442f99bf8944cfd1af33,,2016-07-27T00:00:21.274522+00:00,2016-07-27T00:00:21.274522+00:00,NDA050590-016,[],New or Modified Indication,16,1991-12-17,NDA050590,Label is not available
0c01aabdd156461e84dc4f1b9f7a9057,,2016-07-27T00:00:21.292293+00:00,2016-07-27T00:00:21.292293+00:00,NDA050590-010,[],New or Modified Indication,10,1987-10-23,NDA050590,Label is not available
76531687708e44f2a40e419c731f9d8a,,2016-07-27T00:01:05.767850+00:00,2016-07-27T00:01:05.767850+00:00,NDA020898-029,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020898s029lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020898s029ltr.pdf""]}]",New or Modified Indication,29,2007-12-14,NDA020898,
5153ee604eb8428a9c30fd2f4a51a63f,,2016-07-27T00:17:16.496899+00:00,2016-07-27T00:17:16.496899+00:00,NDA018150-019,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/18150s019lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/18150s019ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/018150_S019_Thallous Chloride T1-201_APPROVAL_PACKAGE.pdf""]}]",New or Modified Indication,19,2004-07-23,NDA018150,
3e38aa9f9a43409990c6550ea831d3e4,,2016-07-27T00:17:20.535561+00:00,2016-07-27T00:17:20.535561+00:00,NDA017806-021,[],New or Modified Indication,21,1986-12-09,NDA017806,Label is not available
a503328b35f24dd3a85b7407d362147d,,2016-07-27T00:17:20.525960+00:00,2016-07-27T00:17:20.525960+00:00,NDA017806-022,[],New or Modified Indication,22,1995-02-24,NDA017806,Label is not available
abd8e63038bb4874b21a81d19b1775e3,,2016-07-27T00:17:20.536804+00:00,2016-07-27T00:17:20.536804+00:00,NDA017806-020,[],New or Modified Indication,20,1986-12-09,NDA017806,Label is not available
b3db4569ccf74c3d92875786466b631c,,2016-07-27T00:19:25.927570+00:00,2016-07-27T00:19:25.927570+00:00,NDA016923-020,[],New or Modified Indication,20,1991-01-25,NDA016923,Label is not available
258b46b617794dd3a98260e4f6a7b9e7,,2016-07-27T00:28:59.876572+00:00,2016-07-27T00:28:59.876572+00:00,NDA019032-010,[],New or Modified Indication,10,1993-05-11,NDA019032,Label is not available
ef8604cd202b4583bb8357973676dbc8,,2016-07-27T00:29:28.684614+00:00,2016-07-27T00:29:28.684614+00:00,NDA018240-002,[],New or Modified Indication,2,1985-09-04,NDA018240,Label is not available
9c5d3e508a3e40b3ae5a0ba57c25937e,,2016-07-27T00:29:28.672206+00:00,2016-07-27T00:29:28.672206+00:00,NDA018240-005,[],New or Modified Indication,5,1989-09-13,NDA018240,Label is not available
6112f1d37d224f138bee9301fd3cd3b9,,2016-07-27T00:33:12.900326+00:00,2016-07-27T00:33:12.900326+00:00,NDA022107-002,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/022107s002lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/022107s002ltr.pdf""]}]",New or Modified Indication,2,2009-07-16,NDA022107,
4e11f4b935e04a51b8785221eeb53955,,2016-07-27T00:35:44.451145+00:00,2016-07-27T00:35:44.451145+00:00,NDA021029-008,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021029s008lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/21029s008ltr.pdf""]}]",New or Modified Indication,8,2005-03-15,NDA021029,
d9e2790f3b0c409e9062ba6db85d4a72,,2016-07-27T00:40:23.975229+00:00,2016-07-27T00:40:23.975229+00:00,NDA020449-039,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020449s039lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020449s039ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/020449s039.pdf""]}]",New or Modified Indication,39,2006-10-17,NDA020449,
5c85c17eb6f149f5a6ff329b1d414b7d,,2016-07-27T00:40:23.978042+00:00,2016-07-27T00:40:23.978042+00:00,NDA020449-035,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020449S035lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020449S035ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/020449Orig1s035.pdf""]}]",New or Modified Indication,35,2006-03-22,NDA020449,
2fe430986005485e8669aa413a48eeaf,,2016-07-27T00:40:23.973745+00:00,2016-07-27T00:40:23.973745+00:00,NDA020449-045,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020449s045lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020449s045ltr.pdf""]}]",New or Modified Indication,45,2007-09-28,NDA020449,
7f794c58382e480ba27b429f54305226,,2016-07-27T00:40:24.559456+00:00,2016-07-27T00:40:24.559456+00:00,NDA020262-022,[],New or Modified Indication,22,1997-08-04,NDA020262,Label is not available
c6860db0b796423e9be85af78f10435b,,2016-07-27T00:40:24.514311+00:00,2016-07-27T00:40:24.514311+00:00,NDA020262-033,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/20262S33LBL.PDF""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/20262S33LTR.PDF""]}]",New or Modified Indication,33,1999-10-25,NDA020262,
b9bc606f624d4bb48f79167591e2f39e,,2016-07-27T00:40:24.591584+00:00,2016-07-27T00:40:24.591584+00:00,NDA020262-004,[],New or Modified Indication,4,1994-04-13,NDA020262,Label is not available
8255fd6a6281425d8e9963cb0b78aa38,,2016-07-27T00:40:44.260074+00:00,2016-07-27T00:40:44.260074+00:00,NDA022068-005,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/022068s004s005lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/022068s004,s005ltr.pdf""]}]",New or Modified Indication,5,2010-06-17,NDA022068,
